"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2015-03-31","2015","03","31","†","2.5","","-5.7","","-1.6","","19.6","","0.0","","0.0","","0.0","","0.0","","14","","","","",""
"2015-04-01","2015","04","01","†","2.8","","-7.3","","-2.3","","20.3","","0.0","","0.0","T","1.0","","0.8","","14","","","","",""
"2015-04-02","2015","04","02","†","12.3","","-3.6","","4.4","","13.6","","0.0","","2.6","","0.0","","2.6","","14","","","","",""
"2015-04-03","2015","04","03","†","14.5","","3.0","","8.8","","9.2","","0.0","","0.0","","2.5","","2.5","","2","","","","",""
"2015-04-04","2015","04","04","†","1.5","","-4.0","","-1.3","","19.3","","0.0","","0.0","","0.0","","0.0","","1","","","","",""
"2015-04-05","2015","04","05","†","1.5","","-5.0","","-1.8","","19.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-04-06","2015","04","06","†","2.5","","-5.0","","-1.3","","19.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-04-07","2015","04","07","†","7.3","","-1.7","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-04-08","2015","04","08","†","3.7","","-2.6","","0.6","","17.4","","0.0","","0.0","","0.5","","0.3","","0","","","","",""
"2015-04-09","2015","04","09","†","5.8","","-0.7","","2.6","","15.4","","0.0","","18.4","","0.0","","18.4","","0","","","","",""
"2015-04-10","2015","04","10","†","12.9","","2.3","","7.6","","10.4","","0.0","","4.3","","0.0","","4.3","","0","","","","",""
"2015-04-11","2015","04","11","†","9.8","","1.4","","5.6","","12.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-04-12","2015","04","12","†","18.3","","0.1","","9.2","","8.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-04-13","2015","04","13","†","22.3","","0.2","","11.3","","6.7","","0.0","","4.4","","0.0","","4.4","","0","","","","",""
"2015-04-14","2015","04","14","†","16.8","","4.8","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-04-15","2015","04","15","†","13.2","","3.4","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-04-16","2015","04","16","†","18.8","","-1.7","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-04-17","2015","04","17","†","20.6","","9.8","","15.2","","2.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-04-18","2015","04","18","†","16.0","","4.8","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-04-19","2015","04","19","†","13.0","","1.1","","7.1","","10.9","","0.0","","4.0","","0.0","","4.0","","0","","","","",""
"2015-04-20","2015","04","20","†","9.6","","4.3","","7.0","","11.0","","0.0","","21.0","","0.0","","21.0","","0","","","","",""
"2015-04-21","2015","04","21","†","12.0","","6.5","","9.3","","8.7","","0.0","","2.6","","0.0","","2.6","","0","","","","",""
"2015-04-22","2015","04","22","†","9.8","","2.5","","6.2","","11.8","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"2015-04-23","2015","04","23","†","7.2","","0.4","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-04-24","2015","04","24","†","4.4","","0.1","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-04-25","2015","04","25","†","11.5","","-1.5","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-04-26","2015","04","26","†","12.9","","1.0","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-04-27","2015","04","27","†","15.2","","3.5","","9.4","","8.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-04-28","2015","04","28","†","20.8","","4.9","","12.9","","5.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-04-29","2015","04","29","†","21.6","","5.9","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-04-30","2015","04","30","†","18.2","","6.2","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-01","2015","05","01","†","20.7","","7.6","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-02","2015","05","02","†","23.7","","5.0","","14.4","","3.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-03","2015","05","03","†","25.7","","10.0","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-04","2015","05","04","†","27.9","","10.6","","19.3","","0.0","","1.3","","2.8","","0.0","","2.8","","0","","","","",""
"2015-05-05","2015","05","05","†","20.0","","8.9","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-06","2015","05","06","†","24.0","","4.4","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-07","2015","05","07","†","27.1","","8.3","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-08","2015","05","08","†","29.9","","11.7","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-09","2015","05","09","†","28.8","","16.0","","22.4","","0.0","","4.4","","0.8","","0.0","","0.8","","0","","","","",""
"2015-05-10","2015","05","10","†","20.1","","13.8","","17.0","","1.0","","0.0","","8.3","","0.0","","8.3","","0","","","","",""
"2015-05-11","2015","05","11","†","14.2","","8.9","","11.6","","6.4","","0.0","","3.9","","0.0","","3.9","","0","","","","",""
"2015-05-12","2015","05","12","†","22.0","","7.5","","14.8","","3.2","","0.0","","1.9","","0.0","","1.9","","0","","","","",""
"2015-05-13","2015","05","13","†","16.5","","6.3","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-14","2015","05","14","†","19.0","","3.5","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-15","2015","05","15","†","20.7","","4.2","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-16","2015","05","16","†","21.2","","13.8","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-17","2015","05","17","†","24.6","","10.0","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-18","2015","05","18","†","29.6","","10.5","","20.1","","0.0","","2.1","","1.6","","0.0","","1.6","","0","","","","",""
"2015-05-19","2015","05","19","†","25.8","","17.9","","21.9","","0.0","","3.9","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-20","2015","05","20","†","15.3","","3.7","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-21","2015","05","21","†","20.5","","7.4","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-22","2015","05","22","†","11.3","","5.7","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-23","2015","05","23","†","17.5","","0.5","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-24","2015","05","24","†","28.1","","9.0","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-25","2015","05","25","†","23.4","","14.3","","18.9","","0.0","","0.9","","30.3","","0.0","","30.3","","0","","","","",""
"2015-05-26","2015","05","26","†","29.3","","15.5","","22.4","","0.0","","4.4","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-27","2015","05","27","†","27.9","","19.5","","23.7","","0.0","","5.7","","0.2","","0.0","","0.2","","0","","","","",""
"2015-05-28","2015","05","28","†","23.0","","16.4","","19.7","","0.0","","1.7","","1.4","","0.0","","1.4","","0","","","","",""
"2015-05-29","2015","05","29","†","26.2","","8.9","","17.6","","0.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-05-30","2015","05","30","†","29.5","","17.5","","23.5","","0.0","","5.5","","13.8","","0.0","","13.8","","0","","","","",""
"2015-05-31","2015","05","31","†","14.0","","7.5","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-06-01","2015","06","01","†","18.0","","9.0","","13.5","","4.5","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"2015-06-02","2015","06","02","†","16.7","","8.9","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-06-03","2015","06","03","†","20.9","","5.5","","13.2","","4.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-06-04","2015","06","04","†","25.6","","8.4","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-06-05","2015","06","05","†","22.6","","17.4","","20.0","","0.0","","2.0","","0.8","","0.0","","0.8","","0","","","","",""
"2015-06-06","2015","06","06","†","19.4","","8.5","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-06-07","2015","06","07","†","23.8","","4.5","","14.2","","3.8","","0.0","","20.2","","0.0","","20.2","","0","","","","",""
"2015-06-08","2015","06","08","†","22.4","","16.0","","19.2","","0.0","","1.2","","8.0","","0.0","","8.0","","0","","","","",""
"2015-06-09","2015","06","09","†","20.0","","15.3","","17.7","","0.3","","0.0","","3.6","","0.0","","3.6","","0","","","","",""
"2015-06-10","2015","06","10","†","23.3","","12.0","","17.7","","0.3","","0.0","","9.8","","0.0","","9.8","","0","","","","",""
"2015-06-11","2015","06","11","†","24.1","","14.0","","19.1","","0.0","","1.1","","0.4","","0.0","","0.4","","0","","","","",""
"2015-06-12","2015","06","12","†","19.1","","16.5","","17.8","","0.2","","0.0","","15.9","","0.0","","15.9","","0","","","","",""
"2015-06-13","2015","06","13","†","25.6","","12.3","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-06-14","2015","06","14","†","22.6","","13.9","","18.3","","0.0","","0.3","","0.6","","0.0","","0.6","","0","","","","",""
"2015-06-15","2015","06","15","†","26.8","","15.4","","21.1","","0.0","","3.1","","18.2","","0.0","","18.2","","0","","","","",""
"2015-06-16","2015","06","16","†","25.6","","18.8","","22.2","","0.0","","4.2","","0.9","","0.0","","0.9","","0","","","","",""
"2015-06-17","2015","06","17","†","22.3","","8.6","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-06-18","2015","06","18","†","27.2","","13.1","","20.2","","0.0","","2.2","","10.8","","0.0","","10.8","","0","","","","",""
"2015-06-19","2015","06","19","†","20.1","","9.9","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-06-20","2015","06","20","†","25.0","","8.3","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-06-21","2015","06","21","†","26.6","","18.0","","22.3","","0.0","","4.3","","1.1","","0.0","","1.1","","0","","","","",""
"2015-06-22","2015","06","22","†","26.9","","16.1","","21.5","","0.0","","3.5","","1.2","","0.0","","1.2","","0","","","","",""
"2015-06-23","2015","06","23","†","27.8","","17.8","","22.8","","0.0","","4.8","","0.0","","0.0","","0.0","","0","","","","",""
"2015-06-24","2015","06","24","†","24.8","","12.5","","18.7","","0.0","","0.7","","0.0","","0.0","","0.0","","0","","","","",""
"2015-06-25","2015","06","25","†","22.3","","12.0","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-06-26","2015","06","26","†","25.4","","10.0","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-06-27","2015","06","27","†","22.4","","12.5","","17.5","","0.5","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"2015-06-28","2015","06","28","†","15.6","","14.0","","14.8","","3.2","","0.0","","9.6","","0.0","","9.6","","0","","","","",""
"2015-06-29","2015","06","29","†","22.8","","12.5","","17.7","","0.3","","0.0","","3.1","","0.0","","3.1","","0","","","","",""
"2015-06-30","2015","06","30","†","24.2","","12.9","","18.6","","0.0","","0.6","","3.0","","0.0","","3.0","","0","","","","",""
"2015-07-01","2015","07","01","†","22.7","","16.7","","19.7","","0.0","","1.7","","16.6","","0.0","","16.6","","0","","","","",""
"2015-07-02","2015","07","02","†","21.8","","11.5","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-03","2015","07","03","†","24.7","","11.0","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-04","2015","07","04","†","24.9","","10.9","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-05","2015","07","05","†","26.3","","15.0","","20.7","","0.0","","2.7","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-06","2015","07","06","†","28.3","","15.1","","21.7","","0.0","","3.7","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-07","2015","07","07","†","29.6","","20.0","","24.8","","0.0","","6.8","","8.3","","0.0","","8.3","","0","","","","",""
"2015-07-08","2015","07","08","†","24.5","","12.9","","18.7","","0.0","","0.7","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-09","2015","07","09","†","22.7","","13.7","","18.2","","0.0","","0.2","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-10","2015","07","10","†","27.4","","14.7","","21.1","","0.0","","3.1","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-11","2015","07","11","†","30.6","","16.3","","23.5","","0.0","","5.5","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-12","2015","07","12","†","30.2","","20.6","","25.4","","0.0","","7.4","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-13","2015","07","13","†","29.9","","17.4","","23.7","","0.0","","5.7","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-14","2015","07","14","†","26.2","","19.6","","22.9","","0.0","","4.9","","5.3","","0.0","","5.3","","0","","","","",""
"2015-07-15","2015","07","15","†","20.7","","11.0","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-16","2015","07","16","†","23.8","","9.4","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-17","2015","07","17","†","22.6","","10.1","","16.4","","1.6","","0.0","","13.5","","0.0","","13.5","","0","","","","",""
"2015-07-18","2015","07","18","†","28.0","","16.0","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-19","2015","07","19","†","31.4","","21.2","","26.3","","0.0","","8.3","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-20","2015","07","20","†","28.8","","18.7","","23.8","","0.0","","5.8","","1.2","","0.0","","1.2","","0","","","","",""
"2015-07-21","2015","07","21","†","26.3","","19.2","","22.8","","0.0","","4.8","","0.5","","0.0","","0.5","","0","","","","",""
"2015-07-22","2015","07","22","†","23.1","","15.0","","19.1","","0.0","","1.1","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-23","2015","07","23","†","25.4","","16.9","","21.2","","0.0","","3.2","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-24","2015","07","24","†","26.2","","14.2","","20.2","","0.0","","2.2","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-25","2015","07","25","†","26.1","","15.0","","20.6","","0.0","","2.6","","7.0","","0.0","","7.0","","0","","","","",""
"2015-07-26","2015","07","26","†","29.1","","19.2","","24.2","","0.0","","6.2","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-27","2015","07","27","†","31.7","","18.1","","24.9","","0.0","","6.9","","1.3","","0.0","","1.3","","0","","","","",""
"2015-07-28","2015","07","28","†","32.8","","17.2","","25.0","","0.0","","7.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-29","2015","07","29","†","33.9","","19.8","","26.9","","0.0","","8.9","","8.2","","0.0","","8.2","","0","","","","",""
"2015-07-30","2015","07","30","†","30.3","","21.1","","25.7","","0.0","","7.7","","0.0","","0.0","","0.0","","0","","","","",""
"2015-07-31","2015","07","31","†","27.7","","19.1","","23.4","","0.0","","5.4","","1.2","","0.0","","1.2","","0","","","","",""
"2015-08-01","2015","08","01","†","26.5","","14.2","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-02","2015","08","02","†","28.1","","12.5","","20.3","","0.0","","2.3","","6.4","","0.0","","6.4","","0","","","","",""
"2015-08-03","2015","08","03","†","24.6","","17.6","","21.1","","0.0","","3.1","","0.4","","0.0","","0.4","","0","","","","",""
"2015-08-04","2015","08","04","†","24.8","","14.8","","19.8","","0.0","","1.8","","1.2","","0.0","","1.2","","0","","","","",""
"2015-08-05","2015","08","05","†","23.5","","13.6","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-06","2015","08","06","†","23.5","","14.0","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-07","2015","08","07","†","23.4","","12.0","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-08","2015","08","08","†","24.3","","11.5","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-09","2015","08","09","†","26.9","","12.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-10","2015","08","10","†","28.3","","10.8","","19.6","","0.0","","1.6","","37.3","","0.0","","37.3","","0","","","","",""
"2015-08-11","2015","08","11","†","24.6","","18.3","","21.5","","0.0","","3.5","","3.6","","0.0","","3.6","","0","","","","",""
"2015-08-12","2015","08","12","†","21.3","","17.0","","19.2","","0.0","","1.2","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-13","2015","08","13","†","25.9","","13.2","","19.6","","0.0","","1.6","","1.3","","0.0","","1.3","","0","","","","",""
"2015-08-14","2015","08","14","†","26.4","","16.7","","21.6","","0.0","","3.6","","0.6","","0.0","","0.6","","0","","","","",""
"2015-08-15","2015","08","15","†","28.2","","18.9","","23.6","","0.0","","5.6","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-16","2015","08","16","†","30.8","","17.1","","24.0","","0.0","","6.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-17","2015","08","17","†","31.8","","18.7","","25.3","","0.0","","7.3","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-18","2015","08","18","†","31.5","","19.5","","25.5","","0.0","","7.5","","0.3","","0.0","","0.3","","0","","","","",""
"2015-08-19","2015","08","19","†","29.5","","19.0","","24.3","","0.0","","6.3","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-20","2015","08","20","†","28.3","","22.5","","25.4","","0.0","","7.4","","21.0","","0.0","","21.0","","0","","","","",""
"2015-08-21","2015","08","21","†","24.8","","16.2","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-22","2015","08","22","†","25.8","","13.2","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-23","2015","08","23","†","26.8","","12.2","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-24","2015","08","24","†","24.7","","15.5","","20.1","","0.0","","2.1","","2.0","","0.0","","2.0","","0","","","","",""
"2015-08-25","2015","08","25","†","21.7","","13.1","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-26","2015","08","26","†","22.3","","12.9","","17.6","","0.4","","0.0","","1.1","","0.0","","1.1","","0","","","","",""
"2015-08-27","2015","08","27","†","22.3","","13.7","","18.0","","0.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"2015-08-28","2015","08","28","†","22.0","","8.1","","15.1","","2.9","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-29","2015","08","29","†","23.3","","11.5","","17.4","","0.6","","0.0","","1.3","","0.0","","1.3","","0","","","","",""
"2015-08-30","2015","08","30","†","25.9","","14.5","","20.2","","0.0","","2.2","","0.0","","0.0","","0.0","","0","","","","",""
"2015-08-31","2015","08","31","†","25.3","","16.9","","21.1","","0.0","","3.1","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-01","2015","09","01","†","28.7","","12.8","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-02","2015","09","02","†","27.9","","16.4","","22.2","","0.0","","4.2","","6.0","","0.0","","6.0","","0","","","","",""
"2015-09-03","2015","09","03","†","28.8","","17.8","","23.3","","0.0","","5.3","","0.2","","0.0","","0.2","","0","","","","",""
"2015-09-04","2015","09","04","†","26.0","","13.4","","19.7","","0.0","","1.7","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-05","2015","09","05","†","28.5","","12.5","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-06","2015","09","06","†","30.5","","16.0","","23.3","","0.0","","5.3","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-07","2015","09","07","†","33.0","","19.0","","26.0","","0.0","","8.0","","10.4","","0.0","","10.4","","0","","","","",""
"2015-09-08","2015","09","08","†","27.5","","19.4","","23.5","","0.0","","5.5","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-09","2015","09","09","†","24.6","","21.5","","23.1","","0.0","","5.1","","0.4","","0.0","","0.4","","0","","","","",""
"2015-09-10","2015","09","10","†","24.0","","11.8","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-11","2015","09","11","†","25.3","","11.2","","18.3","","0.0","","0.3","","3.7","","0.0","","3.7","","0","","","","",""
"2015-09-12","2015","09","12","†","15.5","","12.0","","13.8","","4.2","","0.0","","39.8","","0.0","","39.8","","0","","","","",""
"2015-09-13","2015","09","13","†","19.3","","12.7","","16.0","","2.0","","0.0","","16.7","","0.0","","16.7","","0","","","","",""
"2015-09-14","2015","09","14","†","23.2","","13.4","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-15","2015","09","15","†","27.4","","11.7","","19.6","","0.0","","1.6","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-16","2015","09","16","†","29.6","","13.2","","21.4","","0.0","","3.4","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-17","2015","09","17","†","28.2","","14.8","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-18","2015","09","18","†","28.7","","15.3","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-19","2015","09","19","†","24.5","","18.0","","21.3","","0.0","","3.3","","2.5","","0.0","","2.5","","0","","","","",""
"2015-09-20","2015","09","20","†","18.2","","10.3","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-21","2015","09","21","†","20.4","","5.2","","12.8","","5.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-22","2015","09","22","†","22.4","","7.5","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-23","2015","09","23","†","23.4","","8.8","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-24","2015","09","24","†","20.8","","12.5","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-25","2015","09","25","†","16.6","","10.6","","13.6","","4.4","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-26","2015","09","26","†","19.0","","3.0","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-27","2015","09","27","†","23.8","","5.1","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-09-28","2015","09","28","†","21.1","","12.2","","16.7","","1.3","","0.0","","5.1","","0.0","","5.1","","0","","","","",""
"2015-09-29","2015","09","29","†","22.1","","17.5","","19.8","","0.0","","1.8","","11.8","","0.0","","11.8","","0","","","","",""
"2015-09-30","2015","09","30","†","15.0","","10.4","","12.7","","5.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-10-01","2015","10","01","†","14.6","","3.7","","9.2","","8.8","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-10-02","2015","10","02","†","12.5","","3.7","","8.1","","9.9","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-10-03","2015","10","03","†","13.7","","4.2","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-10-04","2015","10","04","†","15.2","","5.5","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-10-05","2015","10","05","†","15.8","","8.8","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-10-06","2015","10","06","†","15.2","","11.0","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-10-07","2015","10","07","†","18.4","","9.0","","13.7","","4.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-10-08","2015","10","08","†","13.1","","1.5","","7.3","","10.7","","0.0","","10.2","","0.0","","10.2","","0","","","","",""
"2015-10-09","2015","10","09","†","9.4","","4.9","","7.2","","10.8","","0.0","","2.5","","0.0","","2.5","","0","","","","",""
"2015-10-10","2015","10","10","†","12.5","","1.5","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-10-11","2015","10","11","†","19.5","","7.2","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-10-12","2015","10","12","†","23.6","","8.0","","15.8","","2.2","","0.0","","2.7","","0.0","","2.7","","0","","","","",""
"2015-10-13","2015","10","13","†","17.8","","11.3","","14.6","","3.4","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"2015-10-14","2015","10","14","†","9.8","","6.4","","8.1","","9.9","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"2015-10-15","2015","10","15","†","15.4","","0.5","","8.0","","10.0","","0.0","","7.2","","0.0","","7.2","","0","","","","",""
"2015-10-16","2015","10","16","†","10.6","","6.3","","8.5","","9.5","","0.0","","6.0","","0.0","","6.0","","0","","","","",""
"2015-10-17","2015","10","17","†","6.5","","1.8","","4.2","","13.8","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"2015-10-18","2015","10","18","†","2.5","","-3.5","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-10-19","2015","10","19","†","12.2","","-6.8","","2.7","","15.3","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"2015-10-20","2015","10","20","†","17.0","","3.8","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-10-21","2015","10","21","†","11.2","","2.7","","7.0","","11.0","","0.0","","4.2","","0.0","","4.2","","0","","","","",""
"2015-10-22","2015","10","22","†","16.1","","4.0","","10.1","","7.9","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-10-23","2015","10","23","†","8.4","","1.0","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-10-24","2015","10","24","†","12.9","","-2.0","","5.5","","12.5","","0.0","","12.9","","0.0","","12.9","","0","","","","",""
"2015-10-25","2015","10","25","†","10.4","","6.5","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2015-10-26","2015","10","26","†","7.8","","-2.0","","2.9","","15.1","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
